"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180101 ~ 20180630"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 송파구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 송파구 신천동","11","0011","0000","장미2","71.2","201801","11~20","124,000","10","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미2","82.45","201801","11~20","147,000","5","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미2","82.45","201801","21~31","147,000","3","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미2","71.2","201801","21~31","127,000","14","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미2","82.45","201803","11~20","139,500","11","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미2","82.45","201803","11~20","134,000","4","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미2","82.45","201803","11~20","130,000","1","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미2","82.45","201803","11~20","140,000","14","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미2","99","201804","1~10","140,500","1","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미2","71.2","201804","11~20","125,000","12","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미2","82.45","201804","21~30","123,000","1","1979","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미3","134.16","201801","11~20","175,000","5","1984","올림픽로35길"
"서울특별시 송파구 신천동","11","0011","0000","장미3","134.16","201801","11~20","175,000","2","1984","올림픽로35길"
"서울특별시 송파구 신천동","20-4","0020","0004","진주","148.06","201801","21~31","200,000","2","1980","올림픽로"
"서울특별시 송파구 신천동","20-4","0020","0004","진주","148.06","201801","21~31","190,000","3","1980","올림픽로"
"서울특별시 송파구 신천동","20-4","0020","0004","진주","59.47","201802","1~10","127,000","4","1980","올림픽로"
"서울특별시 송파구 신천동","20-4","0020","0004","진주","71.34","201803","11~20","140,000","3","1980","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201801","1~10","164,000","18","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201801","1~10","160,000","18","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201801","1~10","149,000","3","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","35.24","201801","1~10","64,950","2","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.95","201801","1~10","111,800","24","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","1~10","124,000","18","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","1~10","135,000","13","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.97","201801","1~10","132,000","7","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","1~10","133,000","18","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","1~10","120,000","11","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.64","201801","1~10","109,000","7","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201801","1~10","163,000","4","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201801","1~10","160,000","33","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","1~10","140,000","35","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","35.24","201801","1~10","72,000","10","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.95","201801","1~10","114,500","13","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.95","201801","1~10","115,000","22","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","1~10","125,000","26","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.86","201801","1~10","112,000","5","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","1~10","128,000","10","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","1~10","125,000","2","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.64","201801","1~10","110,000","3","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201801","1~10","163,000","28","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201801","1~10","183,000","18","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201801","1~10","179,500","10","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201801","1~10","169,500","9","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.97","201801","11~20","138,000","7","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201801","11~20","171,000","16","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.97","201801","11~20","130,000","1","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","11~20","128,500","3","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","11~20","138,000","36","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","11~20","135,000","7","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","11~20","142,400","31","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.95","201801","11~20","114,000","8","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.97","201801","11~20","141,000","11","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","11~20","132,800","28","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.64","201801","11~20","113,500","6","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","11~20","129,000","19","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","11~20","133,000","2","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201801","11~20","157,000","4","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201801","11~20","160,000","9","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","11~20","120,000","1","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","11~20","140,000","24","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201801","11~20","167,000","29","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.95","201801","11~20","115,000","3","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","11~20","140,800","16","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","11~20","139,500","10","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","11~20","139,000","13","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201801","11~20","171,000","10","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","35.24","201801","11~20","73,000","10","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","11~20","140,000","2","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","11~20","130,000","27","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","11~20","136,500","18","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","11~20","145,000","18","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","35.24","201801","21~31","75,000","14","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","21~31","127,000","2","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201801","21~31","167,000","27","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","21~31","145,000","19","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201801","21~31","165,000","27","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","21~31","143,300","31","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","21~31","145,000","35","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201801","21~31","130,000","3","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201801","21~31","175,000","33","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","21~31","140,000","11","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201801","21~31","170,000","21","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201801","21~31","145,000","5","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.97","201802","1~10","150,000","23","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201802","1~10","140,000","26","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201802","1~10","186,000","9","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201802","1~10","150,000","25","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201802","1~10","153,000","18","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201802","1~10","147,000","9","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201802","1~10","141,000","2","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","35.24","201802","1~10","78,000","22","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.97","201802","11~20","160,000","12","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201802","11~20","150,000","25","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","35.24","201802","11~20","69,700","1","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201802","11~20","152,000","16","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201802","11~20","180,000","14","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201802","21~28","184,000","4","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201802","21~28","154,000","34","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201802","21~28","175,000","10","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201802","21~28","146,000","17","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.86","201802","21~28","129,000","8","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.64","201802","21~28","125,000","6","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201803","1~10","152,000","26","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.95","201803","1~10","134,000","16","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201803","1~10","170,000","31","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.64","201803","1~10","130,000","18","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201803","1~10","184,000","30","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201803","11~20","178,500","24","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201803","11~20","200,000","30","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","35.24","201803","11~20","81,500","2","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","201803","11~20","176,000","10","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201803","21~31","143,000","24","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.97","201803","21~31","135,000","16","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","144.77","201803","21~31","135,000","8","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201803","21~31","150,000","30","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.86","201803","21~31","125,300","12","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.95","201803","21~31","123,500","10","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201804","1~10","137,500","28","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201804","1~10","144,500","7","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","201804","11~20","140,000","22","2008","올림픽로"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","201805","11~20","133,500","11","2008","올림픽로"
"서울특별시 송파구 신천동","7-17","0007","0017","한빛웰리스","188.1","201801","1~10","97,000","14","1996","송파대로"
"서울특별시 송파구 신천동","11-9","0011","0009","한신코아","52.51","201801","11~20","68,000","4","1988","올림픽로35가길"
"서울특별시 송파구 신천동","11-9","0011","0009","한신코아","50.76","201801","21~31","77,200","7","1988","올림픽로35가길"
"서울특별시 송파구 신천동","11-9","0011","0009","한신코아","41.99","201802","1~10","65,000","9","1988","올림픽로35가길"
"서울특별시 송파구 신천동","11-9","0011","0009","한신코아","41.99","201802","1~10","64,000","15","1988","올림픽로35가길"
"서울특별시 송파구 신천동","7-28","0007","0028","현대타워","173.7","201801","11~20","91,500","22","1996","올림픽로"
"서울특별시 송파구 신천동","7-28","0007","0028","현대타워","106.65","201802","1~10","84,000","12","1996","올림픽로"
"서울특별시 송파구 신천동","7-28","0007","0028","현대타워","173.7","201802","21~28","91,000","22","1996","올림픽로"
"서울특별시 송파구 오금동","4-7","0004","0007","노블레스카운티","93.9","201801","1~10","63,600","3","2005","위례성대로"
"서울특별시 송파구 오금동","9-7","0009","0007","노블하우스1","117.73","201803","11~20","63,000","3","2004","위례성대로22나길"
"서울특별시 송파구 오금동","75","0075","0000","다성이즈빌클래식","167.4","201804","11~20","64,000","6","2003","성내천로"
"서울특별시 송파구 오금동","26-3","0026","0003","다성파크뷰","67.55","201801","11~20","46,000","2","2002","중대로35길"
"서울특별시 송파구 오금동","26-3","0026","0003","다성파크뷰","73.4","201802","1~10","48,000","4","2002","중대로35길"
"서울특별시 송파구 오금동","26-3","0026","0003","다성파크뷰","67.55","201805","1~10","48,000","4","2002","중대로35길"
"서울특별시 송파구 오금동","2","0002","0000","대림","125.79","201801","1~10","102,500","8","1988","위례성대로"
"서울특별시 송파구 오금동","2","0002","0000","대림","84.91","201801","11~20","86,000","12","1988","마천로7길"
"서울특별시 송파구 오금동","2","0002","0000","대림","125.79","201801","11~20","105,000","12","1988","마천로7길"
"서울특별시 송파구 오금동","2","0002","0000","대림","84.91","201801","11~20","85,500","6","1988","마천로7길"
"서울특별시 송파구 오금동","2","0002","0000","대림","125.79","201802","1~10","105,000","4","1988","마천로7길"
"서울특별시 송파구 오금동","2","0002","0000","대림","84.91","201802","11~20","89,000","3","1988","위례성대로"
"서울특별시 송파구 오금동","2","0002","0000","대림","84.91","201802","11~20","87,500","4","1988","마천로7길"
"서울특별시 송파구 오금동","2","0002","0000","대림","125.79","201802","11~20","105,000","5","1988","마천로7길"
"서울특별시 송파구 오금동","2","0002","0000","대림","125.79","201803","1~10","90,000","1","1988","위례성대로"
"서울특별시 송파구 오금동","2","0002","0000","대림","125.79","201803","11~20","111,500","12","1988","마천로7길"
"서울특별시 송파구 오금동","45","0045","0000","르네상스빌","179.66","201802","1~10","94,000","14","2002","오금로"
"서울특별시 송파구 오금동","45","0045","0000","르네상스빌","204.11","201802","1~10","103,000","13","2002","오금로"
"서울특별시 송파구 오금동","45","0045","0000","르네상스빌","179.66","201803","11~20","90,500","8","2002","오금로"
"서울특별시 송파구 오금동","81-2","0081","0002","매그놀리아(1차)","80.09","201801","11~20","43,000","3","2003","중대로"
"서울특별시 송파구 오금동","118-23","0118","0023","명성화인캐슬","84.89","201801","11~20","39,000","3","2003","동남로30길"
"서울특별시 송파구 오금동","118-23","0118","0023","명성화인캐슬","72.38","201805","21~31","40,000","5","2003","동남로30길"
"서울특별시 송파구 오금동","55-8","0055","0008","반석블레스빌","84.15","201802","21~28","54,000","2","2002","동남로23가길"
"서울특별시 송파구 오금동","55-8","0055","0008","반석블레스빌","83.15","201803","1~10","54,000","1","2002","동남로23가길"
"서울특별시 송파구 오금동","55-8","0055","0008","반석블레스빌","83.15","201804","1~10","59,500","3","2002","동남로23가길"
"서울특별시 송파구 오금동","160","0160","0000","삼성","84.87","201801","1~10","57,750","1","1989","문정로"
"서울특별시 송파구 오금동","160","0160","0000","삼성","84.87","201801","21~31","60,000","7","1989","문정로"
"서울특별시 송파구 오금동","160","0160","0000","삼성","84.87","201802","1~10","60,000","4","1989","문정로"
"서울특별시 송파구 오금동","160","0160","0000","삼성","73.59","201803","1~10","54,500","2","1989","문정로"
"서울특별시 송파구 오금동","160","0160","0000","삼성","73.59","201803","21~31","55,000","8","1989","문정로"
"서울특별시 송파구 오금동","160","0160","0000","삼성","84.87","201803","21~31","59,000","2","1989","문정로"
"서울특별시 송파구 오금동","165","0165","0000","상아","84.98","201801","1~10","75,000","11","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","50.72","201801","1~10","50,000","9","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","50.72","201801","1~10","50,000","12","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","84.98","201801","1~10","75,000","2","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","84.98","201801","11~20","75,000","9","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","106.61","201801","11~20","85,000","1","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","84.98","201801","11~20","78,000","2","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","60","201801","11~20","55,000","2","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","60","201801","21~31","55,000","13","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","84.98","201802","1~10","78,000","7","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","106.61","201802","1~10","89,800","10","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","60","201802","1~10","56,000","2","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","60","201802","1~10","55,000","13","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","84.98","201802","1~10","80,000","13","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","45.77","201802","11~20","47,000","9","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","45.77","201802","21~28","48,000","4","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","60","201803","1~10","62,800","4","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","45.77","201803","21~31","52,000","12","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","84.98","201803","21~31","83,500","4","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","60","201803","21~31","62,000","11","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","45.77","201803","21~31","52,000","14","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","45.77","201803","21~31","49,500","2","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","50.72","201803","21~31","55,000","12","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","50.72","201803","21~31","55,000","11","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","45.77","201803","21~31","48,000","8","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","60","201804","21~30","61,800","5","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","106.61","201805","1~10","89,700","6","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","60","201805","21~31","63,000","7","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","60","201805","21~31","62,500","12","1984","오금로"
"서울특별시 송파구 오금동","165","0165","0000","상아","45.77","201806","1~10","49,500","7","1984","오금로"
"서울특별시 송파구 오금동","616","0616","0000","송파레미니스","59.85","201801","1~10","51,400","6","2017","성내천로"
"서울특별시 송파구 오금동","616","0616","0000","송파레미니스","59.85","201801","11~20","50,974","3","2017","성내천로"
"서울특별시 송파구 오금동","616","0616","0000","송파레미니스","59.85","201801","21~31","65,500","16","2017","성내천로"
"서울특별시 송파구 오금동","616","0616","0000","송파레미니스","59.85","201802","1~10","74,000","10","2017","성내천로"
"서울특별시 송파구 오금동","616","0616","0000","송파레미니스","59.85","201803","1~10","65,000","7","2017","성내천로"
"서울특별시 송파구 오금동","616","0616","0000","송파레미니스","59.85","201803","11~20","74,000","6","2017","성내천로"
"서울특별시 송파구 오금동","30-2","0030","0002","쌍용스위닷홈(201동)","143.82","201801","11~20","86,500","8","2005","중대로"
"서울특별시 송파구 오금동","30-2","0030","0002","쌍용스위닷홈(201동)","143.82","201801","11~20","86,500","5","2005","중대로"
"서울특별시 송파구 오금동","29","0029","0000","쌍용스윗닷홈1단지","84.94","201801","11~20","71,000","5","2005","양재대로72길"
"서울특별시 송파구 오금동","29","0029","0000","쌍용스윗닷홈1단지","84.94","201801","21~31","70,000","3","2005","양재대로72길"
"서울특별시 송파구 오금동","29","0029","0000","쌍용스윗닷홈1단지","84.94","201805","11~20","75,500","2","2005","양재대로72길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201801","1~10","54,900","6","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201801","11~20","53,500","11","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201801","21~31","53,000","13","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","47.88","201801","21~31","40,000","7","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","47.88","201801","21~31","40,000","3","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","71.26","201802","1~10","50,000","5","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201802","1~10","55,000","14","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201802","1~10","57,000","14","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","71.26","201802","1~10","50,500","11","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","47.88","201802","1~10","40,000","6","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201802","1~10","53,000","6","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","47.88","201802","21~28","42,000","11","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201802","21~28","59,900","9","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","37.8","201802","21~28","33,000","7","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201803","1~10","59,750","5","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","47.88","201803","1~10","41,500","6","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201804","1~10","55,000","9","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201804","21~30","64,000","5","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","201804","21~30","66,800","11","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","47.88","201805","11~20","41,000","3","1992","성내천로6길"
"서울특별시 송파구 오금동","67","0067","0000","아남","47.88","201806","1~10","42,000","8","1992","성내천로6길"
"서울특별시 송파구 오금동","80-14","0080","0014","아키스","61.82","201805","11~20","35,000","7","2003","마천로"
"서울특별시 송파구 오금동","26-2","0026","0002","엘리시움아파트","62.98","201802","1~10","52,700","6","2017","중대로35길"
"서울특별시 송파구 오금동","69-9","0069","0009","오금아르미안","82.88","201803","1~10","37,300","4","2003","성내천로6길"
"서울특별시 송파구 오금동","69-9","0069","0009","오금아르미안","82.88","201803","21~31","38,800","4","2003","성내천로6길"
"서울특별시 송파구 오금동","615","0615","0000","올림픽파크센트레빌","84.9071","201803","21~31","82,000","5","2009","양재대로72길"
"서울특별시 송파구 오금동","615","0615","0000","올림픽파크센트레빌","84.1625","201804","11~20","85,500","11","2009","양재대로72길"
"서울특별시 송파구 오금동","615","0615","0000","올림픽파크센트레빌","84.1625","201805","11~20","86,900","14","2009","양재대로72길"
"서울특별시 송파구 오금동","138","0138","0000","우방","59.72","201802","1~10","45,000","2","2001","성내천로"
"서울특별시 송파구 오금동","138","0138","0000","우방","84.95","201802","21~28","59,800","3","2001","성내천로"
"서울특별시 송파구 오금동","138","0138","0000","우방","72.77","201803","11~20","53,500","11","2001","성내천로"
"서울특별시 송파구 오금동","164","0164","0000","우창","132.86","201801","1~10","86,000","10","1985","동남로24길"
"서울특별시 송파구 오금동","164","0164","0000","우창","109.72","201801","1~10","75,500","5","1985","동남로24길"
"서울특별시 송파구 오금동","164","0164","0000","우창","76.42","201801","11~20","63,000","2","1985","동남로24길"
"서울특별시 송파구 오금동","164","0164","0000","우창","132.86","201801","11~20","89,700","2","1985","동남로24길"
"서울특별시 송파구 오금동","164","0164","0000","우창","76.42","201801","21~31","65,000","3","1985","동남로24길"
"서울특별시 송파구 오금동","164","0164","0000","우창","76.42","201802","1~10","67,000","11","1985","동남로24길"
"서울특별시 송파구 오금동","164","0164","0000","우창","76.42","201803","11~20","70,000","5","1985","동남로24길"
"서울특별시 송파구 오금동","164","0164","0000","우창","109.72","201803","11~20","84,000","6","1985","동남로24길"
"서울특별시 송파구 오금동","164","0164","0000","우창","76.42","201803","21~31","67,250","4","1985","동남로24길"
"서울특별시 송파구 오금동","164","0164","0000","우창","76.42","201803","21~31","66,000","10","1985","동남로24길"
"서울특별시 송파구 오금동","164","0164","0000","우창","109.72","201804","1~10","82,000","3","1985","동남로24길"
